industry,founded_year,city,no_of_founders,funding_stage,previous_funding_amount,investment_type,market_size_category,target_funding_category,startup_age,founder_strength,funding_momentum,startup_maturity,funding_intensity,strong_team_flag
Ai,2023,Delhi,3,Seed,20.0,Vc,Medium,Large,1,30,10.0,Early,20.0,Yes
Edtech,2013,Delhi,1,Series A,15.45,Vc,Small,Large,11,10,1.2874999999999999,Mature,169.95,No
Ai,2018,Delhi,3,Seed,8.22,Angel,Small,Medium,6,30,1.1742857142857144,Growth,49.32000000000001,Yes
Ai,2016,Bangalore,3,Series A,2.37,Vc,Large,Medium,8,30,0.26333333333333336,Mature,18.96,Yes
Edtech,2023,Hyderabad,2,Series B,8.7,Vc,Small,Large,1,20,4.35,Early,8.7,No
Ai,2008,Pune,4,Series B,2.91,Angel,Medium,Medium,16,40,0.1711764705882353,Mature,46.56,Yes
Fintech,2020,Chennai,4,Seed,13.86,Pe,Small,Medium,4,40,2.772,Growth,55.44,Yes
E-Commerce,2011,Chennai,3,Seed,2.28,Angel,Medium,Small,13,30,0.16285714285714284,Mature,29.639999999999997,Yes
Saas,2011,Delhi,3,Series A,18.88,Angel,Medium,Large,13,30,1.3485714285714285,Mature,245.44,Yes
Edtech,2021,Delhi,4,Seed,7.92,Angel,Small,Medium,3,40,1.98,Early,23.759999999999998,Yes
E-Commerce,2017,Bangalore,1,Series B,0.85,Angel,Large,Small,7,10,0.10625,Growth,5.95,No
Healthtech,2017,Bangalore,3,Series B,16.61,Vc,Medium,Large,7,30,2.07625,Growth,116.27,Yes
Fintech,2013,Chennai,3,Series B,7.16,Angel,Medium,Large,11,30,0.5966666666666667,Mature,78.76,Yes
Saas,2017,Delhi,1,Series A,13.46,Vc,Medium,Large,7,10,1.6825,Growth,94.22,No
Fintech,2022,Delhi,1,Series A,17.29,Pe,Medium,Large,2,10,5.763333333333333,Early,34.58,No
Fintech,2022,Pune,4,Series A,1.36,Angel,Medium,Small,2,40,0.45333333333333337,Early,2.72,Yes
Healthtech,2020,Chennai,4,Seed,0.51,Pe,Medium,Small,4,40,0.10200000000000001,Growth,2.04,Yes
Saas,2008,Bangalore,1,Series B,3.0,Angel,Medium,Medium,16,10,0.17647058823529413,Mature,48.0,No
Fintech,2017,Pune,1,Seed,4.86,Pe,Medium,Small,7,10,0.6075,Growth,34.02,No
Healthtech,2012,Chennai,2,Series A,10.58,Pe,Small,Large,12,20,0.8138461538461539,Mature,126.96000000000001,No
Edtech,2022,Bangalore,2,Series B,19.23,Vc,Medium,Large,2,20,6.41,Early,38.46,No
Healthtech,2010,Bangalore,4,Seed,10.99,Angel,Small,Medium,14,40,0.7326666666666667,Mature,153.86,Yes
Ai,2008,Pune,3,Seed,17.21,Vc,Medium,Large,16,30,1.0123529411764707,Mature,275.36,Yes
E-Commerce,2013,Pune,1,Series B,4.15,Vc,Large,Large,11,10,0.3458333333333334,Mature,45.650000000000006,No
Healthtech,2010,Bangalore,4,Series B,17.88,Pe,Large,Large,14,40,1.192,Mature,250.32,Yes
Healthtech,2011,Delhi,2,Series A,14.35,Angel,Small,Large,13,20,1.025,Mature,186.54999999999998,No
Healthtech,2019,Chennai,3,Series B,19.01,Angel,Large,Large,5,30,3.1683333333333334,Growth,95.05000000000001,Yes
Fintech,2016,Bangalore,2,Series B,17.49,Pe,Large,Large,8,20,1.9433333333333331,Mature,139.92,No
Saas,2009,Hyderabad,2,Series B,17.04,Pe,Medium,Large,15,20,1.065,Mature,255.6,No
Healthtech,2008,Bangalore,2,Seed,1.65,Angel,Small,Small,16,20,0.09705882352941175,Mature,26.4,No
Healthtech,2017,Bangalore,3,Seed,13.54,Pe,Small,Medium,7,30,1.6925,Growth,94.78,Yes
Ai,2013,Pune,2,Series A,6.29,Pe,Large,Large,11,20,0.5241666666666667,Mature,69.19,No
Ai,2019,Bangalore,4,Seed,5.32,Pe,Medium,Medium,5,40,0.8866666666666667,Growth,26.6,Yes
Edtech,2022,Mumbai,3,Series A,9.17,Vc,Medium,Large,2,30,3.0566666666666666,Early,18.34,Yes
Edtech,2022,Pune,1,Series A,17.37,Vc,Medium,Large,2,10,5.79,Early,34.74,No
Ai,2008,Hyderabad,1,Series A,1.98,Angel,Small,Small,16,10,0.11647058823529412,Mature,31.68,No
Saas,2008,Delhi,1,Seed,18.5,Pe,Medium,Large,16,10,1.088235294117647,Mature,296.0,No
Edtech,2021,Pune,1,Series A,17.19,Angel,Medium,Large,3,10,4.2975,Early,51.57000000000001,No
E-Commerce,2014,Chennai,2,Series B,5.74,Pe,Large,Large,10,20,0.5218181818181818,Mature,57.400000000000006,No
E-Commerce,2009,Chennai,2,Seed,6.92,Angel,Medium,Medium,15,20,0.4325,Mature,103.8,No
Saas,2011,Pune,1,Series A,1.2,Pe,Large,Small,13,10,0.08571428571428572,Mature,15.6,No
Ai,2011,Chennai,3,Series A,14.65,Angel,Small,Large,13,30,1.0464285714285715,Mature,190.45000000000002,Yes
Edtech,2009,Pune,2,Seed,3.6,Pe,Medium,Small,15,20,0.225,Mature,54.0,No
Healthtech,2013,Delhi,2,Seed,6.05,Angel,Large,Medium,11,20,0.5041666666666667,Mature,66.55,No
Ai,2017,Bangalore,3,Series A,8.08,Angel,Large,Large,7,30,1.01,Growth,56.56,Yes
Edtech,2021,Hyderabad,3,Seed,8.25,Pe,Medium,Medium,3,30,2.0625,Early,24.75,Yes
Saas,2009,Chennai,4,Seed,16.07,Angel,Medium,Large,15,40,1.004375,Mature,241.05,Yes
E-Commerce,2019,Mumbai,3,Series B,10.0,Pe,Large,Large,5,30,1.6666666666666667,Growth,50.0,Yes
Saas,2015,Mumbai,1,Seed,1.3,Pe,Small,Small,9,10,0.13,Mature,11.700000000000001,No
Edtech,2011,Hyderabad,1,Series B,12.09,Angel,Small,Large,13,10,0.8635714285714285,Mature,157.17,No
Saas,2008,Chennai,3,Seed,6.27,Pe,Medium,Medium,16,30,0.36882352941176466,Mature,100.32,Yes
Edtech,2023,Bangalore,4,Seed,6.93,Angel,Medium,Medium,1,40,3.465,Early,6.93,Yes
Edtech,2014,Chennai,4,Series A,4.29,Pe,Small,Medium,10,40,0.39,Mature,42.9,Yes
Saas,2022,Bangalore,1,Seed,2.41,Vc,Large,Small,2,10,0.8033333333333333,Early,4.82,No
Fintech,2013,Chennai,1,Seed,5.27,Pe,Medium,Medium,11,10,0.43916666666666665,Mature,57.97,No
Healthtech,2019,Mumbai,3,Series B,17.56,Vc,Large,Large,5,30,2.9266666666666663,Growth,87.8,Yes
Ai,2021,Delhi,2,Series A,17.46,Angel,Medium,Large,3,20,4.365,Early,52.38,No
E-Commerce,2013,Pune,4,Seed,18.91,Vc,Large,Large,11,40,1.5758333333333334,Mature,208.01,Yes
Healthtech,2018,Hyderabad,1,Seed,0.88,Angel,Small,Small,6,10,0.12571428571428572,Growth,5.28,No
Ai,2010,Bangalore,3,Series A,18.03,Vc,Medium,Large,14,30,1.2020000000000002,Mature,252.42000000000002,Yes
Ai,2017,Delhi,3,Series A,7.36,Vc,Large,Large,7,30,0.92,Growth,51.52,Yes
E-Commerce,2014,Bangalore,3,Seed,13.04,Pe,Small,Medium,10,30,1.1854545454545453,Mature,130.39999999999998,Yes
Healthtech,2013,Hyderabad,4,Series A,12.47,Pe,Small,Large,11,40,1.0391666666666668,Mature,137.17000000000002,Yes
E-Commerce,2017,Delhi,2,Seed,3.6,Pe,Small,Small,7,20,0.45,Growth,25.2,No
Edtech,2017,Delhi,3,Seed,3.61,Angel,Large,Medium,7,30,0.45125,Growth,25.27,Yes
E-Commerce,2016,Pune,3,Seed,4.43,Pe,Large,Medium,8,30,0.49222222222222217,Mature,35.44,Yes
Saas,2010,Pune,2,Seed,5.52,Pe,Medium,Medium,14,20,0.368,Mature,77.28,No
Fintech,2010,Hyderabad,3,Seed,7.51,Angel,Large,Medium,14,30,0.5006666666666667,Mature,105.14,Yes
Fintech,2011,Hyderabad,1,Series A,9.21,Vc,Large,Large,13,10,0.6578571428571429,Mature,119.73000000000002,No
Fintech,2010,Bangalore,4,Seed,7.31,Angel,Medium,Medium,14,40,0.4873333333333333,Mature,102.33999999999999,Yes
Healthtech,2011,Delhi,2,Series A,11.87,Pe,Large,Large,13,20,0.8478571428571428,Mature,154.31,No
Healthtech,2013,Hyderabad,2,Series A,3.31,Pe,Medium,Medium,11,20,0.2758333333333333,Mature,36.410000000000004,No
Edtech,2008,Pune,4,Series A,18.66,Vc,Medium,Large,16,40,1.0976470588235294,Mature,298.56,Yes
Fintech,2009,Bangalore,3,Seed,16.78,Angel,Medium,Large,15,30,1.04875,Mature,251.70000000000002,Yes
Edtech,2017,Chennai,4,Series B,1.23,Angel,Large,Small,7,40,0.15375,Growth,8.61,Yes
Fintech,2013,Pune,1,Seed,9.34,Vc,Medium,Medium,11,10,0.7783333333333333,Mature,102.74,No
Healthtech,2019,Hyderabad,2,Series A,16.33,Pe,Large,Large,5,20,2.7216666666666662,Growth,81.64999999999999,No
Saas,2020,Pune,3,Series A,7.18,Vc,Small,Medium,4,30,1.436,Growth,28.72,Yes
Saas,2013,Pune,3,Series A,8.58,Pe,Medium,Large,11,30,0.715,Mature,94.38,Yes
Saas,2019,Delhi,4,Series B,19.92,Vc,Small,Large,5,40,3.3200000000000003,Growth,99.60000000000001,Yes
E-Commerce,2021,Chennai,2,Seed,15.16,Vc,Medium,Large,3,20,3.79,Early,45.480000000000004,No
Saas,2008,Hyderabad,4,Series A,5.68,Vc,Large,Large,16,40,0.3341176470588235,Mature,90.88,Yes
Ai,2013,Mumbai,2,Series A,11.39,Vc,Medium,Large,11,20,0.9491666666666667,Mature,125.29,No
Fintech,2021,Delhi,4,Seed,16.09,Vc,Large,Large,3,40,4.0225,Early,48.269999999999996,Yes
Saas,2018,Pune,3,Seed,5.75,Angel,Medium,Medium,6,30,0.8214285714285714,Growth,34.5,Yes
Ai,2019,Delhi,4,Seed,1.71,Pe,Large,Small,5,40,0.285,Growth,8.55,Yes
Ai,2016,Bangalore,2,Series A,6.73,Vc,Medium,Medium,8,20,0.7477777777777779,Mature,53.84,No
Ai,2015,Mumbai,1,Seed,17.67,Pe,Small,Large,9,10,1.7670000000000001,Mature,159.03000000000003,No
Edtech,2022,Hyderabad,4,Series A,9.46,Vc,Large,Large,2,40,3.1533333333333338,Early,18.92,Yes
Edtech,2017,Mumbai,1,Seed,12.03,Angel,Medium,Large,7,10,1.50375,Growth,84.21,No
Ai,2012,Pune,3,Series A,1.02,Angel,Medium,Small,12,30,0.07846153846153846,Mature,12.24,Yes
E-Commerce,2020,Hyderabad,4,Seed,4.94,Pe,Large,Medium,4,40,0.9880000000000001,Growth,19.76,Yes
Saas,2011,Bangalore,1,Seed,15.74,Angel,Medium,Large,13,10,1.1242857142857143,Mature,204.62,No
Fintech,2013,Pune,4,Seed,14.28,Vc,Large,Large,11,40,1.19,Mature,157.07999999999998,Yes
E-Commerce,2018,Pune,4,Series A,2.4,Vc,Small,Small,6,40,0.34285714285714286,Growth,14.399999999999999,Yes
Healthtech,2021,Chennai,3,Seed,16.44,Pe,Medium,Large,3,30,4.11,Early,49.32000000000001,Yes
Edtech,2019,Mumbai,2,Seed,10.73,Pe,Small,Medium,5,20,1.7883333333333333,Growth,53.650000000000006,No
Saas,2012,Delhi,2,Series A,5.15,Vc,Large,Large,12,20,0.3961538461538462,Mature,61.800000000000004,No
Saas,2020,Hyderabad,4,Seed,3.28,Pe,Small,Small,4,40,0.6559999999999999,Growth,13.12,Yes
Healthtech,2013,Mumbai,3,Seed,3.59,Vc,Large,Medium,11,30,0.29916666666666664,Mature,39.489999999999995,Yes
Healthtech,2021,Hyderabad,4,Series A,8.48,Vc,Large,Large,3,40,2.12,Early,25.44,Yes
Saas,2021,Mumbai,3,Seed,17.55,Pe,Small,Large,3,30,4.3875,Early,52.650000000000006,Yes
Healthtech,2017,Delhi,2,Seed,7.48,Vc,Large,Medium,7,20,0.935,Growth,52.36,No
Saas,2018,Hyderabad,3,Series A,13.09,Vc,Large,Large,6,30,1.8699999999999999,Growth,78.53999999999999,Yes
E-Commerce,2010,Hyderabad,4,Series B,3.03,Angel,Small,Medium,14,40,0.20199999999999999,Mature,42.419999999999995,Yes
Healthtech,2022,Chennai,1,Seed,1.46,Pe,Medium,Small,2,10,0.48666666666666664,Early,2.92,No
E-Commerce,2014,Bangalore,1,Seed,8.34,Angel,Small,Medium,10,10,0.7581818181818182,Mature,83.4,No
E-Commerce,2015,Mumbai,4,Series B,3.46,Vc,Medium,Medium,9,40,0.346,Mature,31.14,Yes
Healthtech,2012,Delhi,1,Series A,4.05,Vc,Large,Medium,12,10,0.31153846153846154,Mature,48.599999999999994,No
Saas,2012,Chennai,4,Seed,5.54,Pe,Small,Small,12,40,0.42615384615384616,Mature,66.48,Yes
Ai,2019,Chennai,4,Seed,1.42,Pe,Medium,Small,5,40,0.23666666666666666,Growth,7.1,Yes
Saas,2011,Bangalore,2,Series A,16.06,Pe,Large,Large,13,20,1.147142857142857,Mature,208.77999999999997,No
Fintech,2022,Delhi,2,Seed,10.93,Pe,Large,Large,2,20,3.643333333333333,Early,21.86,No
Healthtech,2017,Pune,2,Series A,8.26,Pe,Small,Medium,7,20,1.0325,Growth,57.82,No
Edtech,2012,Mumbai,4,Series A,6.76,Vc,Large,Large,12,40,0.52,Mature,81.12,Yes
Healthtech,2019,Hyderabad,3,Series A,0.22,Vc,Small,Small,5,30,0.03666666666666667,Growth,1.1,Yes
Fintech,2017,Bangalore,4,Seed,17.41,Angel,Large,Large,7,40,2.17625,Growth,121.87,Yes
E-Commerce,2018,Hyderabad,2,Seed,15.29,Vc,Medium,Large,6,20,2.184285714285714,Growth,91.74,No
Edtech,2015,Chennai,2,Series B,14.68,Angel,Medium,Large,9,20,1.468,Mature,132.12,No
Edtech,2012,Hyderabad,1,Seed,3.65,Vc,Small,Small,12,10,0.28076923076923077,Mature,43.8,No
Saas,2016,Mumbai,2,Seed,1.23,Pe,Large,Small,8,20,0.13666666666666666,Mature,9.84,No
Ai,2020,Pune,3,Series B,1.48,Pe,Medium,Small,4,30,0.296,Growth,5.92,Yes
Saas,2019,Mumbai,4,Seed,10.82,Angel,Small,Medium,5,40,1.8033333333333335,Growth,54.1,Yes
Edtech,2020,Pune,3,Series B,12.8,Angel,Small,Large,4,30,2.56,Growth,51.2,Yes
Edtech,2022,Hyderabad,4,Series A,19.96,Angel,Small,Large,2,40,6.653333333333333,Early,39.92,Yes
Ai,2008,Hyderabad,1,Seed,10.54,Pe,Small,Medium,16,10,0.62,Mature,168.64,No
Healthtech,2014,Bangalore,1,Series A,6.78,Angel,Large,Large,10,10,0.6163636363636363,Mature,67.8,No
Ai,2012,Pune,3,Seed,13.66,Pe,Large,Large,12,30,1.0507692307692307,Mature,163.92000000000002,Yes
E-Commerce,2022,Mumbai,1,Series A,12.95,Angel,Small,Large,2,10,4.316666666666666,Early,25.9,No
Saas,2011,Hyderabad,4,Series A,0.65,Pe,Small,Small,13,40,0.04642857142857143,Mature,8.450000000000001,Yes
Healthtech,2010,Delhi,1,Seed,2.65,Angel,Medium,Small,14,10,0.17666666666666667,Mature,37.1,No
Saas,2019,Bangalore,4,Seed,13.91,Angel,Medium,Large,5,40,2.3183333333333334,Growth,69.55,Yes
Ai,2017,Bangalore,4,Series B,1.83,Vc,Medium,Small,7,40,0.22875,Growth,12.81,Yes
Healthtech,2014,Bangalore,3,Series B,16.16,Pe,Small,Large,10,30,1.469090909090909,Mature,161.6,Yes
Ai,2019,Bangalore,4,Series B,18.17,Pe,Small,Large,5,40,3.0283333333333338,Growth,90.85000000000001,Yes
E-Commerce,2009,Pune,1,Series A,4.16,Vc,Small,Small,15,10,0.26,Mature,62.400000000000006,No
Fintech,2012,Pune,3,Seed,10.21,Angel,Large,Large,12,30,0.7853846153846155,Mature,122.52000000000001,Yes
Edtech,2009,Hyderabad,4,Seed,6.43,Vc,Medium,Medium,15,40,0.401875,Mature,96.44999999999999,Yes
Healthtech,2014,Chennai,4,Series A,10.51,Pe,Medium,Large,10,40,0.9554545454545454,Mature,105.1,Yes
Edtech,2013,Delhi,4,Seed,12.4,Angel,Medium,Large,11,40,1.0333333333333334,Mature,136.4,Yes
Fintech,2020,Chennai,3,Series A,0.43,Pe,Small,Small,4,30,0.086,Growth,1.72,Yes
Healthtech,2017,Chennai,4,Series B,17.93,Vc,Medium,Large,7,40,2.24125,Growth,125.50999999999999,Yes
Edtech,2022,Hyderabad,3,Series A,7.51,Angel,Medium,Large,2,30,2.5033333333333334,Early,15.02,Yes
Edtech,2014,Bangalore,1,Seed,4.0,Vc,Small,Small,10,10,0.36363636363636365,Mature,40.0,No
Healthtech,2019,Bangalore,3,Series A,0.84,Vc,Small,Small,5,30,0.13999999999999999,Growth,4.2,Yes
Edtech,2016,Hyderabad,2,Seed,19.86,Vc,Large,Large,8,20,2.2066666666666666,Mature,158.88,No
Edtech,2020,Hyderabad,2,Seed,15.24,Angel,Small,Medium,4,20,3.048,Growth,60.96,No
Healthtech,2009,Pune,4,Series A,9.23,Vc,Small,Medium,15,40,0.576875,Mature,138.45000000000002,Yes
Edtech,2016,Mumbai,4,Series A,17.34,Pe,Small,Large,8,40,1.9266666666666667,Mature,138.72,Yes
Edtech,2014,Bangalore,2,Seed,9.23,Vc,Small,Medium,10,20,0.8390909090909091,Mature,92.30000000000001,No
Saas,2009,Delhi,1,Series B,13.82,Vc,Small,Large,15,10,0.86375,Mature,207.3,No
E-Commerce,2023,Mumbai,3,Seed,19.15,Pe,Large,Large,1,30,9.575,Early,19.15,Yes
Saas,2017,Chennai,2,Series A,14.18,Pe,Large,Large,7,20,1.7725,Growth,99.25999999999999,No
Fintech,2009,Pune,3,Series B,4.95,Angel,Medium,Large,15,30,0.309375,Mature,74.25,Yes
Saas,2011,Pune,1,Series A,18.68,Angel,Large,Large,13,10,1.3342857142857143,Mature,242.84,No
Saas,2009,Bangalore,1,Seed,0.64,Angel,Small,Small,15,10,0.04,Mature,9.6,No
Fintech,2008,Hyderabad,2,Seed,18.42,Pe,Small,Large,16,20,1.083529411764706,Mature,294.72,No
Edtech,2013,Hyderabad,4,Seed,19.25,Pe,Large,Large,11,40,1.6041666666666667,Mature,211.75,Yes
Edtech,2017,Hyderabad,1,Seed,2.02,Angel,Small,Small,7,10,0.2525,Growth,14.14,No
Saas,2021,Bangalore,1,Seed,1.31,Angel,Medium,Small,3,10,0.3275,Early,3.93,No
Fintech,2018,Pune,3,Series A,16.81,Angel,Medium,Large,6,30,2.4014285714285712,Growth,100.85999999999999,Yes
Edtech,2022,Delhi,3,Series A,0.7,Pe,Large,Small,2,30,0.2333333333333333,Early,1.4,Yes
Ai,2012,Hyderabad,2,Seed,16.13,Vc,Large,Large,12,20,1.2407692307692306,Mature,193.56,No
Healthtech,2019,Pune,2,Series A,7.19,Pe,Medium,Large,5,20,1.1983333333333335,Growth,35.95,No
Healthtech,2010,Bangalore,3,Series A,0.64,Angel,Large,Small,14,30,0.042666666666666665,Mature,8.96,Yes
E-Commerce,2018,Chennai,1,Series A,12.93,Pe,Medium,Large,6,10,1.8471428571428572,Growth,77.58,No
Healthtech,2008,Mumbai,4,Seed,5.73,Vc,Large,Medium,16,40,0.3370588235294118,Mature,91.68,Yes
Saas,2016,Bangalore,4,Seed,3.19,Pe,Medium,Small,8,40,0.35444444444444445,Mature,25.52,Yes
Healthtech,2015,Bangalore,2,Series A,11.02,Angel,Medium,Large,9,20,1.1019999999999999,Mature,99.17999999999999,No
Healthtech,2013,Pune,3,Seed,0.76,Vc,Large,Small,11,30,0.06333333333333334,Mature,8.36,Yes
Ai,2013,Hyderabad,1,Seed,7.99,Vc,Medium,Medium,11,10,0.6658333333333334,Mature,87.89,No
Edtech,2019,Mumbai,4,Series B,12.42,Angel,Medium,Large,5,40,2.07,Growth,62.1,Yes
Ai,2011,Mumbai,4,Series B,14.57,Pe,Small,Large,13,40,1.0407142857142857,Mature,189.41,Yes
Saas,2023,Hyderabad,4,Seed,10.43,Pe,Small,Medium,1,40,5.215,Early,10.43,Yes
Healthtech,2020,Delhi,1,Series A,1.42,Vc,Medium,Small,4,10,0.284,Growth,5.68,No
Edtech,2009,Bangalore,1,Series A,15.32,Pe,Small,Large,15,10,0.9575,Mature,229.8,No
E-Commerce,2019,Hyderabad,2,Seed,7.87,Angel,Small,Medium,5,20,1.3116666666666668,Growth,39.35,No
E-Commerce,2011,Pune,2,Seed,3.78,Vc,Medium,Small,13,20,0.26999999999999996,Mature,49.14,No
Healthtech,2021,Delhi,3,Series A,5.44,Pe,Large,Large,3,30,1.36,Early,16.32,Yes
Healthtech,2009,Hyderabad,3,Seed,13.42,Vc,Large,Large,15,30,0.83875,Mature,201.3,Yes
E-Commerce,2020,Chennai,3,Seed,4.12,Vc,Medium,Small,4,30,0.8240000000000001,Growth,16.48,Yes
E-Commerce,2014,Delhi,3,Series A,1.94,Vc,Large,Small,10,30,0.17636363636363636,Mature,19.4,Yes
Saas,2022,Pune,3,Seed,12.5,Pe,Large,Large,2,30,4.166666666666667,Early,25.0,Yes
Healthtech,2016,Delhi,2,Series A,12.99,Angel,Medium,Large,8,20,1.4433333333333334,Mature,103.92,No
E-Commerce,2020,Mumbai,1,Series B,9.01,Pe,Small,Large,4,10,1.802,Growth,36.04,No
Fintech,2009,Bangalore,4,Series B,10.2,Vc,Medium,Large,15,40,0.6375,Mature,153.0,Yes
E-Commerce,2016,Hyderabad,1,Series A,16.67,Vc,Medium,Large,8,10,1.8522222222222224,Mature,133.36,No
Edtech,2016,Pune,2,Series A,6.9,Vc,Large,Large,8,20,0.7666666666666667,Mature,55.2,No
Edtech,2015,Pune,4,Series A,17.3,Vc,Small,Large,9,40,1.73,Mature,155.70000000000002,Yes
Fintech,2008,Hyderabad,4,Seed,17.5,Angel,Small,Large,16,40,1.0294117647058822,Mature,280.0,Yes
Saas,2012,Bangalore,1,Series A,10.34,Angel,Medium,Large,12,10,0.7953846153846154,Mature,124.08,No
Healthtech,2023,Pune,4,Seed,0.53,Pe,Small,Small,1,40,0.265,Early,0.53,Yes
Healthtech,2021,Pune,2,Series A,18.46,Angel,Large,Large,3,20,4.615,Early,55.38,No
E-Commerce,2017,Bangalore,4,Series A,2.97,Pe,Small,Small,7,40,0.37125,Growth,20.790000000000003,Yes
Edtech,2020,Pune,1,Seed,10.64,Vc,Medium,Medium,4,10,2.128,Growth,42.56,No
Saas,2020,Pune,1,Series A,13.51,Vc,Large,Large,4,10,2.702,Growth,54.04,No
Saas,2018,Pune,3,Seed,2.08,Vc,Large,Small,6,30,0.29714285714285715,Growth,12.48,Yes
Saas,2011,Mumbai,2,Seed,15.05,Vc,Large,Large,13,20,1.075,Mature,195.65,No
E-Commerce,2014,Bangalore,4,Series A,12.34,Vc,Medium,Large,10,40,1.1218181818181818,Mature,123.4,Yes
Healthtech,2020,Chennai,4,Seed,13.52,Vc,Large,Large,4,40,2.7039999999999997,Growth,54.08,Yes
Saas,2018,Mumbai,4,Series A,3.25,Angel,Medium,Medium,6,40,0.4642857142857143,Growth,19.5,Yes
E-Commerce,2022,Delhi,1,Seed,5.58,Pe,Medium,Medium,2,10,1.86,Early,11.16,No
E-Commerce,2021,Bangalore,2,Seed,6.19,Angel,Medium,Medium,3,20,1.5475,Early,18.57,No
Fintech,2015,Delhi,4,Series A,3.18,Vc,Large,Medium,9,40,0.318,Mature,28.62,Yes
Ai,2021,Mumbai,2,Seed,11.41,Angel,Large,Large,3,20,2.8525,Early,34.230000000000004,No
Saas,2017,Pune,4,Series A,1.72,Pe,Large,Small,7,40,0.215,Growth,12.04,Yes
Ai,2018,Chennai,3,Series B,5.28,Angel,Medium,Large,6,30,0.7542857142857143,Growth,31.68,Yes
Healthtech,2023,Chennai,3,Series B,15.27,Angel,Small,Large,1,30,7.635,Early,15.27,Yes
E-Commerce,2020,Bangalore,3,Series B,4.89,Vc,Small,Medium,4,30,0.978,Growth,19.56,Yes
Saas,2015,Chennai,1,Seed,4.05,Pe,Small,Small,9,10,0.40499999999999997,Mature,36.449999999999996,No
Edtech,2009,Pune,4,Series A,3.0,Pe,Large,Medium,15,40,0.1875,Mature,45.0,Yes
Healthtech,2010,Hyderabad,1,Series A,12.42,Vc,Medium,Large,14,10,0.828,Mature,173.88,No
Fintech,2020,Pune,1,Series B,9.19,Vc,Medium,Large,4,10,1.8379999999999999,Growth,36.76,No
Fintech,2017,Mumbai,1,Seed,4.55,Vc,Small,Small,7,10,0.56875,Growth,31.849999999999998,No
Ai,2022,Pune,3,Series A,4.24,Vc,Medium,Medium,2,30,1.4133333333333333,Early,8.48,Yes
E-Commerce,2017,Chennai,2,Seed,19.78,Pe,Small,Large,7,20,2.4725,Growth,138.46,No
Ai,2014,Mumbai,2,Seed,1.52,Pe,Small,Small,10,20,0.13818181818181818,Mature,15.2,No
Edtech,2011,Mumbai,2,Seed,14.92,Angel,Small,Medium,13,20,1.0657142857142856,Mature,193.96,No
Edtech,2013,Pune,4,Series A,18.32,Angel,Small,Large,11,40,1.5266666666666666,Mature,201.52,Yes
Fintech,2015,Pune,1,Seed,9.02,Pe,Small,Medium,9,10,0.9019999999999999,Mature,81.17999999999999,No
Saas,2015,Hyderabad,1,Seed,9.74,Vc,Small,Medium,9,10,0.974,Mature,87.66,No
Fintech,2014,Pune,4,Seed,17.09,Angel,Medium,Large,10,40,1.5536363636363637,Mature,170.9,Yes
Fintech,2020,Pune,1,Seed,0.49,Vc,Large,Small,4,10,0.098,Growth,1.96,No
Edtech,2019,Bangalore,2,Seed,3.96,Angel,Small,Small,5,20,0.66,Growth,19.8,No
Ai,2009,Mumbai,1,Series B,14.33,Angel,Medium,Large,15,10,0.895625,Mature,214.95,No
Edtech,2009,Hyderabad,4,Series A,10.38,Vc,Small,Large,15,40,0.64875,Mature,155.70000000000002,Yes
E-Commerce,2010,Chennai,4,Seed,19.35,Angel,Small,Large,14,40,1.29,Mature,270.90000000000003,Yes
Edtech,2011,Delhi,2,Seed,4.39,Angel,Small,Small,13,20,0.31357142857142856,Mature,57.06999999999999,No
Edtech,2008,Bangalore,1,Series B,17.76,Vc,Large,Large,16,10,1.0447058823529414,Mature,284.16,No
Fintech,2012,Pune,4,Series B,20.0,Angel,Large,Large,12,40,1.5384615384615385,Mature,240.0,Yes
Saas,2021,Delhi,4,Series A,0.22,Vc,Large,Small,3,40,0.055,Early,0.66,Yes
Fintech,2014,Hyderabad,4,Seed,5.91,Angel,Medium,Medium,10,40,0.5372727272727272,Mature,59.1,Yes
Healthtech,2019,Mumbai,2,Series A,19.63,Pe,Medium,Large,5,20,3.2716666666666665,Growth,98.14999999999999,No
Edtech,2017,Hyderabad,1,Series A,17.99,Angel,Large,Large,7,10,2.24875,Growth,125.92999999999999,No
Edtech,2018,Bangalore,3,Series A,2.11,Vc,Medium,Small,6,30,0.30142857142857143,Growth,12.66,Yes
Healthtech,2012,Bangalore,1,Series A,5.29,Pe,Medium,Medium,12,10,0.40692307692307694,Mature,63.480000000000004,No
Edtech,2021,Chennai,2,Seed,12.62,Pe,Large,Large,3,20,3.155,Early,37.86,No
Edtech,2014,Hyderabad,2,Series B,5.11,Vc,Medium,Large,10,20,0.4645454545454546,Mature,51.1,No
E-Commerce,2012,Bangalore,4,Series B,7.95,Angel,Medium,Large,12,40,0.6115384615384616,Mature,95.4,Yes
Edtech,2018,Hyderabad,4,Seed,5.22,Pe,Large,Medium,6,40,0.7457142857142857,Growth,31.32,Yes
Healthtech,2017,Chennai,2,Series B,6.12,Vc,Medium,Large,7,20,0.765,Growth,42.84,No
Fintech,2015,Chennai,3,Series A,6.95,Vc,Medium,Medium,9,30,0.6950000000000001,Mature,62.550000000000004,Yes
